word	valence	arousal	dominance	goodness	energy	structure	power	danger
activations	0.28098	0.300034	0.253845	0.320074	0.340331	0.123023	0.466977	0.014323
active	0.34698	0.230034	0.230845	0.376459	0.259582	0.132272	0.449749	-0.082644
actives	0.34698	0.230034	0.230845	0.376459	0.259582	0.132272	0.449749	-0.082644
activist	0.03098	0.153034	0.376845	0.185318	0.325604	-0.161339	0.361277	0.099198
activists	0.03098	0.153034	0.376845	0.185318	0.325604	-0.161339	0.361277	0.099198
activities	0.20098	0.160034	0.306845	0.297401	0.266317	-0.02803	0.398609	-0.02198
activity	0.20098	0.160034	0.306845	0.297401	0.266317	-0.02803	0.398609	-0.02198
actor	0.15298	0.061034	0.128845	0.185038	0.095801	0.017665	0.198583	-0.0631
actors	0.15298	0.061034	0.128845	0.185038	0.095801	0.017665	0.198583	-0.0631
actress	0.13298	0.056034	0.095845	0.152625	0.076977	0.028106	0.162353	-0.053491
actresses	0.13298	0.056034	0.095845	0.152625	0.076977	0.028106	0.162353	-0.053491
acts	0.15598	0.204034	0.234845	0.217303	0.270765	0.024024	0.345117	0.037803
actual	0.22898	-0.099966	0.215845	0.316603	-0.00199	-0.093662	0.222465	-0.225279
actualities	0.24998	-0.035966	0.099845	0.26934	-0.015421	0.031153	0.179548	-0.201356
actuality	0.24998	-0.035966	0.099845	0.26934	-0.015421	0.031153	0.179548	-0.201356
actuals	0.22898	-0.099966	0.215845	0.316603	-0.00199	-0.093662	0.222465	-0.225279
actuaries	0.00998	-0.095966	-0.009155	0.018543	-0.08573	-0.041223	-0.047509	-0.073732
actuary	0.00998	-0.095966	-0.009155	0.018543	-0.08573	-0.041223	-0.047509	-0.073732
acuities	-0.03102	-0.121966	0.240845	0.107365	0.034883	-0.247184	0.100585	-0.051253
acuity	-0.03102	-0.121966	0.240845	0.107365	0.034883	-0.247184	0.100585	-0.051253
acumen	0.06398	0.160034	0.178845	0.117456	0.218781	-0.005373	0.237755	0.071647
acumens	0.06398	0.160034	0.178845	0.117456	0.218781	-0.005373	0.237755	0.071647
acupuncture	0.03098	-0.175966	0.048845	0.076548	-0.123641	-0.114729	-0.0333	-0.141555
acupunctures	0.03098	-0.175966	0.048845	0.076548	-0.123641	-0.114729	-0.0333	-0.141555
acute	-0.07302	0.152034	0.033845	-0.069477	0.155428	0.024633	0.060777	0.159032
acutely	-0.08302	0.043034	-0.009155	-0.082537	0.043784	-0.009936	-0.027403	0.089322
acutes	-0.07302	0.152034	0.033845	-0.069477	0.155428	0.024633	0.060777	0.159032
ad	0.02098	0.205034	0.057845	0.015348	0.197172	0.081931	0.150275	0.128569
adage	0.01698	-0.084966	0.065845	0.059051	-0.037114	-0.083538	0.015512	-0.067999
adages	0.01698	-0.084966	0.065845	0.059051	-0.037114	-0.083538	0.015512	-0.067999
adamant	-0.15602	0.029034	0.074845	-0.103057	0.089413	-0.110324	-0.009648	0.136098
adamants	-0.15602	0.029034	0.074845	-0.103057	0.089413	-0.110324	-0.009648	0.136098
adapt	0.23998	-0.144966	0.050845	0.253392	-0.130317	0.000717	0.087027	-0.271324
adaptable	0.23498	-0.076966	0.140845	0.282245	-0.024629	-0.026602	0.182162	-0.216992
adaptation	0.16298	-0.134966	0.108845	0.213316	-0.078344	-0.070597	0.09544	-0.206235
add	0.22798	-0.009966	0.053845	0.224312	-0.015397	0.066487	0.147725	-0.1695
added	0.06198	-0.094966	0.008845	0.07197	-0.083442	-0.028213	-0.008111	-0.109893
addenda	-0.10802	-0.129966	-0.082155	-0.113437	-0.134533	-0.065893	-0.175341	-0.014917
addendum	-0.10802	-0.129966	-0.082155	-0.113437	-0.134533	-0.065893	-0.175341	-0.014917
addendums	-0.10802	-0.129966	-0.082155	-0.113437	-0.134533	-0.065893	-0.175341	-0.014917
adder	-0.11202	-0.038966	0.087845	-0.048642	0.03334	-0.135299	-0.010821	0.05797
adders	-0.11202	-0.038966	0.087845	-0.048642	0.03334	-0.135299	-0.010821	0.05797
addict	-0.42502	0.196034	-0.173155	-0.479715	0.135661	0.022883	-0.243283	0.435137
addicted	-0.34402	0.212034	-0.017155	-0.337047	0.220509	-0.037114	-0.082405	0.394252
addiction	-0.32002	0.306034	-0.080155	-0.360684	0.260083	0.068981	-0.071136	0.438949
addictions	-0.32002	0.306034	-0.080155	-0.360684	0.260083	0.068981	-0.071136	0.438949
addictive	-0.19802	0.183034	-0.028155	-0.211914	0.167332	0.024464	-0.031524	0.268168
addictives	-0.19802	0.183034	-0.028155	-0.211914	0.167332	0.024464	-0.031524	0.268168
addicts	-0.42502	0.196034	-0.173155	-0.479715	0.135661	0.022883	-0.243283	0.435137
adding	0.22798	-0.009966	0.053845	0.224312	-0.015397	0.066487	0.147725	-0.1695
addition	0.06198	-0.126966	-0.029155	0.058456	-0.130443	-0.01948	-0.050902	-0.133571
additional	0.17298	-0.037966	0.025845	0.167511	-0.044904	0.044215	0.086696	-0.1502
additionals	0.17298	-0.037966	0.025845	0.167511	-0.044904	0.044215	0.086696	-0.1502
additive	0.06098	0.133034	0.190845	0.124674	0.203488	-0.029787	0.232046	0.05573
additives	0.06098	0.133034	0.190845	0.124674	0.203488	-0.029787	0.232046	0.05573
address	0.14998	-0.172966	0.066845	0.187544	-0.13039	-0.068594	0.040414	-0.224813
addressee	0.12198	-0.117966	0.037845	0.141187	-0.096267	-0.032034	0.031763	-0.167905
addressees	0.12198	-0.117966	0.037845	0.141187	-0.096267	-0.032034	0.031763	-0.167905
addresses	0.00998	-0.145966	-0.050155	0.006272	-0.149208	-0.040233	-0.101071	-0.109941
adds	0.22798	-0.009966	0.053845	0.224312	-0.015397	0.066487	0.147725	-0.1695
adept	0.09398	0.039034	0.288845	0.21439	0.173797	-0.132735	0.27449	-0.028704
adepts	0.09398	0.039034	0.288845	0.21439	0.173797	-0.132735	0.27449	-0.028704
adequacies	0.11498	-0.064966	0.201845	0.206176	0.03748	-0.119452	0.172292	-0.119286
adequacy	0.11498	-0.064966	0.201845	0.206176	0.03748	-0.119452	0.172292	-0.119286
adequate	0.35398	-0.235966	0.204845	0.439577	-0.140096	-0.100438	0.211765	-0.409891
adhere	0.13298	-0.160966	0.053845	0.164811	-0.124825	-0.061229	0.028275	-0.204804
adherence	0.25998	-0.192966	0.129845	0.315864	-0.130284	-0.070291	0.131225	-0.315474
adherent	0.06098	-0.114966	0.054845	0.096238	-0.074847	-0.071273	0.015126	-0.120975
adherents	0.06098	-0.114966	0.054845	0.096238	-0.074847	-0.071273	0.015126	-0.120975
adhering	0.11198	0.061034	0.036845	0.105338	0.052468	0.061427	0.111585	-0.037385
adhesion	0.02098	-0.054966	0.085845	0.067654	-0.002159	-0.079051	0.046312	-0.049365
adhesive	0.10398	-0.149966	-0.087155	0.070244	-0.18756	0.028015	-0.082955	-0.182295
adhesives	0.10398	-0.149966	-0.087155	0.070244	-0.18756	0.028015	-0.082955	-0.182295
adieu	-0.25002	-0.028966	-0.158155	-0.287749	-0.069754	-0.026398	-0.252793	0.154146
adieus	-0.25002	-0.028966	-0.158155	-0.287749	-0.069754	-0.026398	-0.252793	0.154146
adieux	-0.25002	-0.028966	-0.158155	-0.287749	-0.069754	-0.026398	-0.252793	0.154146
adipose	-0.16702	-0.149966	-0.109155	-0.174405	-0.15626	-0.086406	-0.233816	0.012831
adjacency	-0.13502	-0.082966	-0.125155	-0.164475	-0.11476	-0.023571	-0.197449	0.035154
adjacent	0.14498	-0.223966	0.035845	0.175918	-0.188474	-0.077428	-0.008878	-0.257664
adjacents	0.14498	-0.223966	0.035845	0.175918	-0.188474	-0.077428	-0.008878	-0.257664
adjective	0.06998	-0.183966	0.068845	0.121055	-0.12562	-0.114217	-0.003228	-0.174426
adjectives	0.06998	-0.183966	0.068845	0.121055	-0.12562	-0.114217	-0.003228	-0.174426
adjoining	0.01998	-0.099966	-0.107155	-0.0194	-0.143751	0.028876	-0.115365	-0.087929
adjourn	-0.11502	-0.043966	-0.025155	-0.104885	-0.031564	-0.06163	-0.096484	0.051846
adjournment	-0.06202	0.010034	-0.130155	-0.117721	-0.052386	0.06546	-0.120284	0.046199
adjournments	-0.06202	0.010034	-0.130155	-0.117721	-0.052386	0.06546	-0.120284	0.046199
adjudicate	0.05898	0.020034	0.182845	0.13597	0.106241	-0.086817	0.171269	-0.021022
adjudication	0.05098	-0.037966	0.190845	0.141573	0.064002	-0.127761	0.145363	-0.054851
adjudications	0.05098	-0.037966	0.190845	0.141573	0.064002	-0.127761	0.145363	-0.054851
adjunct	-0.04102	-0.059966	-0.074155	-0.062172	-0.083131	-0.001219	-0.102745	-0.01482
adjuncts	-0.04102	-0.059966	-0.074155	-0.062172	-0.083131	-0.001219	-0.102745	-0.01482
adjust	0.14698	-0.172966	0.137845	0.219133	-0.091422	-0.11893	0.090305	-0.219595
adjuster	0.00998	0.040034	0.259845	0.127731	0.172299	-0.152379	0.212153	0.031514
adjusters	0.00998	0.040034	0.259845	0.127731	0.172299	-0.152379	0.212153	0.031514
adjustment	0.08998	0.020034	0.160845	0.152154	0.08937	-0.056842	0.170783	-0.044394
adjustments	0.08998	0.020034	0.160845	0.152154	0.08937	-0.056842	0.170783	-0.044394
adjuvant	0.00998	3.4e-05	-0.044155	-0.012642	-0.0255	0.035202	-0.026971	-0.009092
adjuvants	0.00998	3.4e-05	-0.044155	-0.012642	-0.0255	0.035202	-0.026971	-0.009092
admin	0.18798	-0.079966	0.353845	0.344639	0.09586	-0.197414	0.31148	-0.175913
administer	0.13498	-0.074966	0.359845	0.301005	0.111691	-0.224162	0.291821	-0.133865
administration	0.12498	-0.095966	0.285845	0.25988	0.055845	-0.18942	0.223252	-0.144275
administrative	0.04198	-0.084966	0.078845	0.086902	-0.034054	-0.080538	0.037369	-0.085529
administrator	0.03798	-0.019966	0.401845	0.229233	0.195309	-0.269494	0.300197	-0.023988
administrators	0.03798	-0.019966	0.401845	0.229233	0.195309	-0.269494	0.300197	-0.023988
admins	0.18798	-0.079966	0.353845	0.344639	0.09586	-0.197414	0.31148	-0.175913
admirable	0.42898	0.100034	0.369845	0.533609	0.2146	0.004893	0.529064	-0.225574
admiral	0.34398	-0.009966	0.346845	0.46555	0.124935	-0.079855	0.417536	-0.240851
admirals	0.34398	-0.009966	0.346845	0.46555	0.124935	-0.079855	0.417536	-0.240851
admiralty	0.09398	0.047034	0.232845	0.186237	0.150039	-0.089805	0.237784	-0.025596
admiration	0.46898	0.083034	0.225845	0.501373	0.116132	0.113934	0.436642	-0.272407
admirations	0.46898	0.083034	0.225845	0.501373	0.116132	0.113934	0.436642	-0.272407
admire	0.36698	0.192034	0.203845	0.386409	0.210404	0.139721	0.422011	-0.124454
admired	0.41698	0.060034	0.314845	0.502741	0.153697	0.015237	0.464172	-0.246812
admirer	0.29598	0.220034	0.149845	0.294911	0.215557	0.158226	0.360955	-0.056111
admirers	0.29598	0.220034	0.149845	0.294911	0.215557	0.158226	0.360955	-0.056111
admires	0.36698	0.192034	0.203845	0.386409	0.210404	0.139721	0.422011	-0.124454
admiring	0.36698	0.078034	0.128845	0.367328	0.075693	0.129249	0.313263	-0.206217
admissibilities	0.30198	0.080034	0.101845	0.297892	0.073074	0.117857	0.262312	-0.15897
admissibility	0.30198	0.080034	0.101845	0.297892	0.073074	0.117857	0.262312	-0.15897
admissible	0.27998	0.028034	0.141845	0.305912	0.055365	0.051448	0.255462	-0.177164
admission	0.30198	-0.084966	0.231845	0.385114	0.007415	-0.061604	0.27756	-0.267074
admissions	0.30198	-0.084966	0.231845	0.385114	0.007415	-0.061604	0.27756	-0.267074
admit	0.03798	-0.076966	0.166845	0.124616	0.020888	-0.138701	0.102887	-0.073346
admits	0.03798	-0.076966	0.166845	0.124616	0.020888	-0.138701	0.102887	-0.073346
admittance	0.18998	-0.048966	0.097845	0.218498	-0.01766	-0.003242	0.142014	-0.166989
admittances	0.18998	-0.048966	0.097845	0.218498	-0.01766	-0.003242	0.142014	-0.166989
admitted	0.21998	-0.009966	0.266845	0.319941	0.101346	-0.084043	0.297895	-0.15457
admitting	0.11998	3.4e-05	0.045845	0.125689	0.005743	0.025809	0.092937	-0.084815
admixture	-0.05002	-0.124966	-0.062155	-0.054462	-0.128817	-0.049211	-0.129598	-0.052577
admixtures	-0.05002	-0.124966	-0.062155	-0.054462	-0.128817	-0.049211	-0.129598	-0.052577
admonition	-0.14302	0.106034	-0.045155	-0.161097	0.085816	0.020506	-0.053231	0.174594
admonitions	-0.14302	0.106034	-0.045155	-0.161097	0.085816	0.020506	-0.053231	0.174594
ado	0.01998	-0.076966	-0.115155	-0.026686	-0.129112	0.046921	-0.110166	-0.072426
adobe	-2e-05	-0.180966	-0.172155	-0.055869	-0.242626	0.019939	-0.211068	-0.132057
adolescence	-0.01302	0.194034	-0.056155	-0.067254	0.131721	0.138198	0.045585	0.140697
adolescent	0.28098	0.180034	0.008845	0.220051	0.108512	0.226369	0.232329	-0.07887
adolescents	0.28098	0.180034	0.008845	0.220051	0.108512	0.226369	0.232329	-0.07887
adopt	0.19398	0.112034	0.200845	0.247494	0.170369	0.015472	0.295474	-0.054536
adopted	0.19398	0.112034	0.200845	0.247494	0.170369	0.015472	0.295474	-0.054536
adopting	0.19398	0.112034	0.200845	0.247494	0.170369	0.015472	0.295474	-0.054536
adoption	0.12498	0.066034	0.088845	0.140852	0.082708	0.034552	0.158081	-0.041114
adoptions	0.12498	0.066034	0.088845	0.140852	0.082708	0.034552	0.158081	-0.041114
adoptive	0.03098	-0.030966	0.019845	0.040934	-0.019732	-0.015732	0.014993	-0.042897
adopts	0.19398	0.112034	0.200845	0.247494	0.170369	0.015472	0.295474	-0.054536
adorable	0.46898	0.019034	-0.043155	0.381433	-0.082495	0.264329	0.211381	-0.328047
adoration	0.38498	0.199034	0.207845	0.402836	0.215477	0.149387	0.437213	-0.132483
adorations	0.38498	0.199034	0.207845	0.402836	0.215477	0.149387	0.437213	-0.132483
adore	0.35398	-0.061966	0.156845	0.390486	-0.02256	0.02745	0.260163	-0.292068
adoring	0.38498	0.120034	0.216845	0.418966	0.155178	0.100134	0.405981	-0.186526
adorn	0.40998	-0.075966	-0.018155	0.356698	-0.13791	0.167127	0.154706	-0.349741
adornment	0.41798	-0.126966	-0.123155	0.320676	-0.238184	0.215477	0.058331	-0.395173
adornments	0.41798	-0.126966	-0.123155	0.320676	-0.238184	0.215477	0.058331	-0.395173
adrenalin	0.36498	0.420034	0.285845	0.390109	0.443284	0.206544	0.589298	0.037601
adrenaline	0.26498	0.465034	0.324845	0.315795	0.517503	0.156394	0.589231	0.142629
adrift	-0.10202	-0.013966	-0.270155	-0.216081	-0.1417	0.12968	-0.25299	0.052595
ads	0.02098	0.205034	0.057845	0.015348	0.197172	0.081931	0.150275	0.128569
adult	0.31498	-0.008966	0.286845	0.41147	0.09786	-0.051851	0.360151	-0.221756
adulterated	-0.31202	0.365034	-0.130155	-0.386656	0.280379	0.139398	-0.075149	0.471665
adulterer	-0.27102	0.314034	-0.093155	-0.325817	0.25182	0.105723	-0.052324	0.408451
adulterers	-0.27102	0.314034	-0.093155	-0.325817	0.25182	0.105723	-0.052324	0.408451
adulteries	-0.38002	0.422034	0.009845	-0.386502	0.414146	0.041524	0.019547	0.566144
adultery	-0.38002	0.422034	0.009845	-0.386502	0.414146	0.041524	0.019547	0.566144
adulthood	0.04098	-0.045966	0.151845	0.115356	0.037855	-0.110041	0.108337	-0.054802
adults	0.31498	-0.008966	0.286845	0.41147	0.09786	-0.051851	0.360151	-0.221756
advance	0.17298	-0.027966	0.357845	0.325844	0.143323	-0.179001	0.331751	-0.129062
advanced	0.34398	0.123034	0.296845	0.421619	0.20756	0.027066	0.444897	-0.151362
advancement	0.27598	0.150034	0.338845	0.379075	0.263451	-0.01966	0.454335	-0.081759
advancements	0.27598	0.150034	0.338845	0.379075	0.263451	-0.01966	0.454335	-0.081759
advances	0.17298	-0.027966	0.357845	0.325844	0.143323	-0.179001	0.331751	-0.129062
advancing	0.42898	0.108034	0.311845	0.504493	0.189758	0.049201	0.49091	-0.222551
advantage	0.41698	0.048034	0.358845	0.525715	0.167649	-0.021608	0.490282	-0.253191
advantageous	0.33698	0.140034	0.288845	0.409183	0.218366	0.038494	0.443744	-0.134928
advantages	0.41698	0.048034	0.358845	0.525715	0.167649	-0.021608	0.490282	-0.253191
advent	0.16498	0.060034	0.126845	0.194589	0.091978	0.024235	0.202633	-0.072557
advents	0.16498	0.060034	0.126845	0.194589	0.091978	0.024235	0.202633	-0.072557
adventure	0.41698	0.357034	0.209845	0.407842	0.341813	0.249418	0.530086	-0.04669
adventurer	0.28098	0.339034	0.367845	0.36913	0.434306	0.06576	0.568116	0.046086
adventurers	0.28098	0.339034	0.367845	0.36913	0.434306	0.06576	0.568116	0.046086
adventures	0.31198	0.264034	0.248845	0.349818	0.302974	0.121669	0.461594	-0.033123
adventurous	0.46898	0.398034	0.221845	0.452408	0.37385	0.28836	0.584253	-0.055548
adversaries	-0.15102	0.277034	-0.043155	-0.192579	0.229258	0.108496	0.025936	0.298284
adversary	-0.15102	0.277034	-0.043155	-0.192579	0.229258	0.108496	0.025936	0.298284
adverse	-0.17702	0.110034	-0.115155	-0.224757	0.056593	0.054642	-0.11891	0.198944
adversity	-0.22402	0.260034	0.037845	-0.214096	0.270786	0.008539	0.040086	0.342863
advertise	-2e-05	0.029034	0.079845	0.034084	0.067241	-0.03918	0.071648	0.023445
advertisement	0.09998	0.066034	0.038845	0.09519	0.059591	0.057036	0.109447	-0.025172
advertisements	0.09998	0.066034	0.038845	0.09519	0.059591	0.057036	0.109447	-0.025172
advertising	0.12198	0.108034	0.131845	0.152689	0.141149	0.026391	0.207775	-0.008161
adverts	0.05098	3.4e-05	0.094845	0.089684	0.043312	-0.040931	0.094042	-0.03279
advice	0.19798	-0.091966	0.187845	0.275155	-0.005624	-0.084839	0.190587	-0.19854
advisable	0.36698	-0.019966	0.009845	0.324676	-0.069671	0.157802	0.180316	-0.278845
advise	0.25998	-0.106966	0.204845	0.339127	-0.018673	-0.075079	0.226595	-0.253003
advised	0.32298	-0.169966	0.008845	0.308592	-0.18695	0.055705	0.086014	-0.350402
advisement	0.19798	-0.264966	0.154845	0.285103	-0.166245	-0.156393	0.084046	-0.319151
advisements	0.19798	-0.264966	0.154845	0.285103	-0.166245	-0.156393	0.084046	-0.319151
adviser	0.24498	-0.137966	0.204845	0.330801	-0.041857	-0.099145	0.204315	-0.263509
advisers	0.24498	-0.137966	0.204845	0.330801	-0.041857	-0.099145	0.204315	-0.263509
advises	0.25998	-0.106966	0.204845	0.339127	-0.018673	-0.075079	0.226595	-0.253003
advising	0.25998	-0.106966	0.204845	0.339127	-0.018673	-0.075079	0.226595	-0.253003
advisor	0.14598	-0.149966	0.188845	0.239386	-0.04464	-0.142	0.137706	-0.200836
advisories	0.15598	-0.070966	0.132845	0.209267	-0.011414	-0.055594	0.139903	-0.156045
advisors	0.14598	-0.149966	0.188845	0.239386	-0.04464	-0.142	0.137706	-0.200836
advisory	0.15598	-0.070966	0.132845	0.209267	-0.011414	-0.055594	0.139903	-0.156045
advocacies	-2e-05	0.146034	0.230845	0.089304	0.245627	-0.079418	0.236832	0.110537
advocacy	-2e-05	0.146034	0.230845	0.089304	0.245627	-0.079418	0.236832	0.110537
advocate	0.05098	0.030034	0.317845	0.192557	0.188951	-0.178174	0.269767	-0.00255
advocates	0.05098	0.030034	0.317845	0.192557	0.188951	-0.178174	0.269767	-0.00255
aegides	-0.01002	-0.060966	-0.038155	-0.017918	-0.069385	-0.011737	-0.061732	-0.036392
aegis	-0.01002	-0.060966	-0.038155	-0.017918	-0.069385	-0.011737	-0.061732	-0.036392
aegises	-0.01002	-0.060966	-0.038155	-0.017918	-0.069385	-0.011737	-0.061732	-0.036392
aeration	0.04998	3.4e-05	-0.067155	0.010833	-0.044349	0.070169	-0.023699	-0.039019
aerations	0.04998	3.4e-05	-0.067155	0.010833	-0.044349	0.070169	-0.023699	-0.039019
aerial	0.11498	-0.038966	-0.037155	0.087239	-0.07063	0.05933	0.011744	-0.11163
aerials	0.11498	-0.038966	-0.037155	0.087239	-0.07063	0.05933	0.011744	-0.11163
aerobics	0.20798	0.271034	0.126845	0.200218	0.259202	0.159787	0.324859	0.041708
aerodrome	0.04098	0.240034	0.177845	0.085164	0.28791	0.027918	0.263803	0.143363
aerodromes	0.04098	0.240034	0.177845	0.085164	0.28791	0.027918	0.263803	0.143363
aerodynamic	0.06098	0.224034	0.227845	0.128897	0.298624	-0.005677	0.302303	0.120016
aerodynamics	0.08998	0.163034	0.221845	0.160164	0.240419	-0.020923	0.283255	0.056748
aeronautics	0.05098	0.133034	0.187845	0.114593	0.203457	-0.032502	0.224895	0.062836
aeroplane	0.21398	0.142034	0.143845	0.232848	0.161031	0.080643	0.278514	-0.050782
aeroplanes	0.21398	0.142034	0.143845	0.232848	0.161031	0.080643	0.278514	-0.050782
aerospace	0.14298	0.020034	0.278845	0.254734	0.144884	-0.112774	0.282573	-0.077676
aesthetic	0.20798	-0.057966	0.025845	0.200727	-0.066987	0.05005	0.094568	-0.189303
aesthetics	0.34698	-0.172966	0.048845	0.349025	-0.17157	0.037995	0.12548	-0.368116
aetiology	-0.02002	-0.101966	0.114845	0.053222	-0.018675	-0.144242	0.024428	-0.050839
afar	-0.10402	-0.126966	-0.142155	-0.139314	-0.165222	-0.02102	-0.21534	-0.01832
affable	0.20398	-0.119966	-0.048155	0.170907	-0.157617	0.065316	0.009398	-0.232302
affair	0.01998	-0.040966	0.156845	0.098879	0.04804	-0.1208	0.103888	-0.035949
affairs	0.01998	-0.040966	0.156845	0.098879	0.04804	-0.1208	0.103888	-0.035949
affect	-0.04202	0.069034	0.077845	-0.009127	0.105858	-0.036084	0.068399	0.081306
affecting	-0.15002	0.074034	-0.106155	-0.191729	0.027463	0.041733	-0.116153	0.154993
affection	0.39798	0.059034	0.195845	0.429194	0.091393	0.08757	0.36811	-0.238861
affectionate	0.44898	-0.077966	0.049845	0.423415	-0.108918	0.137849	0.222383	-0.376417
affections	0.25998	0.047034	0.154845	0.29206	0.081278	0.043287	0.263989	-0.149045
affects	-0.04202	0.069034	0.077845	-0.009127	0.105858	-0.036084	0.068399	0.081306
affiche	-0.02102	-0.234966	-0.098155	-0.030319	-0.243713	-0.070499	-0.19377	-0.150892
affidavit	-0.03102	0.084034	0.025845	-0.026899	0.08829	0.013165	0.04341	0.081451
affidavits	-0.03102	0.084034	0.025845	-0.026899	0.08829	0.013165	0.04341	0.081451
affiliated	0.17298	0.019034	0.034845	0.163332	0.007002	0.06908	0.120444	-0.110542
affiliation	0.11498	0.094034	-0.000155	0.085189	0.059158	0.106329	0.102069	-0.018407
affiliations	0.11498	0.094034	-0.000155	0.085189	0.059158	0.106329	0.102069	-0.018407
affinities	0.29998	3.4e-05	0.036845	0.27682	-0.027847	0.118071	0.176051	-0.215432
affinity	0.29998	3.4e-05	0.036845	0.27682	-0.027847	0.118071	0.176051	-0.215432
affirm	0.24498	0.009034	0.230845	0.321366	0.093519	-0.03694	0.293367	-0.161112
affirmation	0.24998	3.4e-05	0.188845	0.306809	0.062528	-0.010526	0.26116	-0.172733
affirmations	0.24998	3.4e-05	0.188845	0.306809	0.062528	-0.010526	0.26116	-0.172733
affirmative	0.35398	0.089034	0.315845	0.44448	0.188214	0.000231	0.447382	-0.181207
affirmatively	0.40798	3.4e-05	0.310845	0.502002	0.103462	-0.01901	0.428128	-0.281811
affirmatives	0.35398	0.089034	0.315845	0.44448	0.188214	0.000231	0.447382	-0.181207
